address,distributed_amount
0xfb59c4e7c7ab5355fcf42feafd0872aadc5014f8,1260.72
0x4e3072f7b5c075ea5fdeb423da95312c4b99dc22,1260.60
0xbb23aa9dd59775354e2629d5b48b3fef803a4075,1259.52
0x83e53b2d87c1ab367516539a484f9e4b31664f61,1246.02
0xd782e53a49d564f5fce4ba99555dd25d16d02a75,1245.35
0x3924cf5c6845cfc70aa6a7fb12cd6a108ea96c28,1240.64
0xe442dccc2021629523b2b1f3f328a5897da66d49,1229.11
0x19dddb9624e5dee821276ef15a43567cfb5b0c5c,1221.81
0xeb38e9b3259c46c543fe7bb1cc46582e95daca1c,1221.74
0x00cdccbbe52977dde06e45d330421b5bcecd06fa,1217.48
0x60e73f135a1f800519bbc01ff58a71dc438dcb19,1211.22
0x064d7f14ca21c9616d419e6d60fe1d4ef0bd8315,1208.59
0x5ce561e048d2cd64523d6316228f97bd2537f92f,1196.54
0xd9233c98d84e50f07b122ee0de0a6a50f49127e0,1194.68
0xb972a98d10d19fee29d33d0104d0cae38f05a729,1194.06
0x88a06ec136c4fa5f0f4bb316ed806e702f8b6714,1189.89
0x8b82e00b51d0803ff7b0e7b82c1bcf88e2636f84,1177.79
0x9fe31529bce7ca0659f1bb8ed857d3827cc49d53,1174.63
0x753fb63deee455da6fc91d3cf25f4a64add69777,1173.68
0xf1b79c93619e6322175c84ac28298aa0a86a68cc,1166.47
0xeb2fc218de5beb0367222572c63ead98ee3229d7,1158.70
0x0375833bc5ac6a8f44de278bba8666ea372d9642,1157.86
0x820f92c1b3ad8e962e6c6d9d7caf2a550aec46fb,1155.68
0xd68915eb0e61cd85ebbebccdabd4b1e32e6cbbe3,1152.16
0xdc7bed80d1dba5cd3bf93f82718cef7d2f0f0af8,1147.03
0x81e573807c5a51776d04d8da4336a69008f7aff7,1141.20
0x7db604f96eb3d48433875c9876764873eab2925e,1130.53
0x7656d113b3c698265adb2d680c792f72e651e697,1124.33
0x092f3555908f428cbfe60f4ade0fbd141931d4e9,1122.08
0x9a5fc2157dc29b1cdc3ecb7f418c5c107e9d70f8,1111.65
0xe330817dcf8a9dbb02129e4ecafd32591732a1c2,1111.11
0xf80709ef9fafa17e2305f1bdcbb0350f63db9806,1108.88
0xecbb714842da98b7c6feb25937b13087ff443437,1103.84
0x221d5d198f000695690809c10af4c6b8d9577726,1102.46
0x805fbe9f7d4152aa0e738ca3085f38aca2088330,1098.59
0x01a75432bbf1a48a969d3b5fa261b50df5a9073d,1096.76
0x5746396dfe7025190a7775df94b6e89310ddd238,1094.20
0x8d87a2c6ce4e1b3c0c9ed8e615bbe7d2ebe76eba,1088.04
0xb7403496dba13ffa02d809afd12e988a2d1f2644,1086.74
0x3f7590ba09b0c0c2ead938135d28fe098ae64cf9,1072.63
0x1252216cf67a288e1e17989e27632b516a79c601,1070.71
0xd5ea4e7c99968a0cb8de6db4533cfcfc4febc0ee,1066.98
0x14ddc143a177736363b14a4610995fa61e97ca9d,1059.99
0xc48fff3ba2c14b977efbab7f9a75f06520434e53,1053.61
0x1bb3fda41f773808f6661b4f6c2513581fb4e61d,1038.18
0x389ed4def3a6b1850a456da9e31f42f7fee75eab,1033.28
0xbfbac9fdf2b937d88b7e97506b6c169dd0b03b24,1032.16
0x97729291788502b1fc900c5be1170aae00a702ea,1028.96
0xbfd8a1fc763929b75aad9c01418d331cb9eaf728,1027.22
0x4d7ba4ab0b8982a75bf441228732904508acaf8a,1021.00
0xd254d693864e04bcc81779de808b7b620039d9fb,1014.65
0x75d7b98b1c4bec2444c5a26de608b55f56ff9faa,1012.87
0x1f84ca2c0a406b32e083e4e41032fd148364df48,1012.31
0x679b2c8c1fd2efcf268f2f58929d8791d341629f,1010.69
0x4f90749b64b665025cd997ae306f84ca0746b0a0,1009.23
0x96c81f8794836cff26eeb5bd4fbf1ded1192561b,1006.93
0x62349a6bd183abac7ebb79efb909774f0c0de919,1002.45
0xff65f352156d2c69f9abbf1aef18e6d85314ecce,1000.49
0x2bfbb3002efbc80cdd88c0fa7d65109922de18c5,980.11
0x3509b3b6fe4965b367021d5c4cb13c12c681095a,978.28
0xf03b6c629185b31e1a130196b843c7e04a381f03,971.90
0x3fa5153ea70a0397d103389f86627e039490a0d5,969.64
0xa03afbba80e95ef65401d5aaa37dabc109c51e11,963.10
0x83be53d130bddd21c5c333a018978bdbf1456331,962.23
0x3dc775f5f1b603d23e8bdbf4e87a35665a605ad3,961.70
0x177c9f964d81890cf8e74a0dbf2ad8c4cb6f95c5,961.02
0x8e9a1d1d5a8c28e5fd484aaf49285aa1196bdac3,960.92
0xe04143cde199140fff4bafbebc591cef38d4d96b,959.66
0x95e40e74370d8c9284e108cdeca697b6e668768e,958.05
0x6d52e6b6dea7e11ba8c393e6e37dbea0047dd66c,951.62
0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,943.73
0x82c6b4e75ef8a3669359f7368266ff8f7c719d93,942.67
0x332758b0ab3fe6b2939522e075fec82fbe0fad2e,939.66
0x99ece862624a5244817672083809e149782989e6,938.39
0x99f4ff006864e1cd08080c92d36ceaaf2c9f1847,933.94
0xda03e5cbcd890f0c8c492097355695130f3a10d4,930.03
0x503b5c3dc691d0a3a111cdc08f04a1422b946a03,923.98
0x3eae48c575a96e263b8f32a6827c9545b9af9c64,922.98
0x900897c856b643c9f2b9765ab6e7a2e288b82014,922.91
0x743d2ddba5f6893eb0dda2b2b5834f316e18e3be,922.40
0xcb9ec343576e452d549bfa57d969d83886c5dabf,918.53
0x9a315bdf513367c0377fb36545857d12e85813ef,918.24
0x48630766935b5a53c3dc07554dffd2c3f244f228,913.09
0x4dbe5fdba7d5366a9889b89635c8de11782d9a7c,907.28
0xb1b84ae6a176374bf41456217036daaff9cadf3c,903.51
0x41308884010a51ea7ee5b1444f4f6bf9ea282c8b,903.41
0xfd76adeccdc1ca030248fac4c04aca5e5ed7746f,900.52
0x1f2aac54e7f2d001572571980664aa2185aff164,898.95
0x6708b4555e658ccfdeae575189d089ab6821bed7,897.37
0xefc02e148363d7d261f5a0280965d022d266de96,891.28
0x2f0bd48e2fce863e5836a4d27733838c6a668dc3,889.79
0xb5fea0b5856dcd3c4b81141f58f0e482cc199513,887.04
0x97a36b22ae773325757c5ee5e8ed867ecff236cf,883.57
0xeab23c1e3776fad145e2e3dc56bcf739f6e0a393,875.96
0x3697c74e701d290e38aca01f56ec013710c7fae7,875.47
0x7ac2d5dd44844b43acf6e51bc0daef3a069cea3d,875.37
0xde9ecbf2bf4288ab3d41d0fe405f28d442caf62d,862.34
0xe50506af8958f74911c68e54f7ad75f3f3d7ff51,860.12
0x2ee03601d57a79fb2436f3c6666ad1e315f84fd4,858.05
0x1251ec2e077e855db602f3daf88f0ee370278a5d,857.42
0x28011c975c14d80bec640a305457d296229588cd,856.93
0x80d762e5a4dc2bc237f594a7f696b5e216067036,854.95
0xf2dfad7b2a062ef2ac8c5639db0ad2824fc63557,850.15
0x892214fe072434cb3d59f7b73586518ff9652a2c,847.12
0x1275651c38b2fc6663fbfa28974d74ea74bc89da,842.66
0x339505e5a478ef7f15cad4a7e5a6b0751ccaec62,842.04
0x95709197dc747e3e71bc4eb9084e0d6c19902135,836.65
0xfe78bbe1725ab87cab90e8528021792cfd6de71f,833.54
0x91ebc6fefed173df567e19bb5fe8fb1acd111d63,823.94
0x739ac7e610cfd62cee7d4498025f80c9ec74cd45,818.08
0x80f2d2b2d778fdcb3f231a9ed403b6963676c869,811.56
0x0c5e87683c1e5aba053b47f0f724cc40692daf47,811.03
0x7baeba3eb26ec3dc5f8c97e963f077729a4dca01,809.73
0xab0e6ce59433a5f4eb21a8d0de4e94642ce51116,808.54
0x937a681109dd8438d1859591f23efa24ee1224a8,804.07
0x72910e02c1a8dfb69eab4fc72baaf5ce422711a1,803.27
0x0acbaca3ebda72d3ee76555df13cf2ea671b11a1,802.58
0x42565f5d8a3efc5c80bb7ac0f8f646a82d4b434f,801.09
0xa6d7a321947f9455e3eb35f8e5f18f4d2b24a105,799.12
0xe9e68be958004a85b5d4fe177580fa2820d9064d,798.05
0x24ffd2a6e64ff7c7a3b94d616a096eefb57ab614,792.43
0xb71424ee4764febeb3bed3a8216c5726980226d5,784.84
0xa5554da0dfe0d58e39692e96fe24d7dd62886ae6,784.61
0xc582222cf608254aea67194d039ab9b99e38b8a3,783.60
0xd1229cc21d5c15fe3cad2fb1c85f717ad86bb6fe,778.26
0x0695164fba7b1386719b4ae0b77587132ceb985a,777.59
0x34706d5c391ffb326801bdeced11f2df9b93b30d,772.86
0xbcc65d985ddbcdd0d200a61a3f07d1ea375bffda,766.21
0x84c5c3bfc6274ac520e6aa58fd791b3dcd33e28a,764.62
0xd6deb18c306988aafed8d0a4244eb113cb1d4e1c,762.04
0xee35a1ae8da3adc07edbc0a7a20d9942470dca2e,761.38
0x5bbe7ac603a6440cc7f939c2afddc10b1947d18e,759.24
0x6650a22cde473d0eb2a35227dcd17aadfb691f30,759.03
0xbd4864eb91b6eea956c99ef60a935e6ff576e011,758.55
0x7576fa26bf2c62bbdd941202d22c2555607578d9,758.03
0xc079500650195802d2d2b94ef8d079e021a73902,757.21
0x3d40a7bce6ae8d0ea0a012e11b4c5c29d10d03d4,754.64
0xc56900f53dcd74ea0a33ca5bdfb0f92a5fe9b2b9,754.57
0x9bf229639fe763cfd8b3add5fd98c19b70c42102,754.00
0xdae8aa03ae5e295a3178e1ad623041c307f15fa1,749.87
0x4289110a447c0cfc1e3624aa44e12831077a518c,745.74
0x8182fde7143ccccf351f226c1ef0f36c70ed8eb3,744.54
0x7fc973736511d68b26a71bda71bf1835e2ca8fe7,744.14
0xeebadb0298ccb8de5532cb2568787de292f7e088,741.47
0x9fa16c4b74725fcc2d84e9257ce86e8dc52f0211,740.30
0x5db201ae15f9702f0a0ff9f00b8c1c18355373d0,737.42
0xa6c74c13306ae7b663358b1b74be6dc00c603f3b,737.13
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,734.31
0x56d2c791227b5280c1d1ee38a96c94b493680a51,730.84
0x0633a6b20f1541681466eff9cca3618cc318d722,730.33
0xa3a51d06c8b834aad18a8d8884212d9e9a8f2479,723.51
0x32db2535b5963ddf17f9a2a83d1cd83969d1c595,720.03
0x5a10825f70cbb14d5ab73a16e0ff69db9c793dc2,718.73
0x998b297929eb7a8b7b77b1dd71a20d391d3d4ccd,711.76
0x1900d7715cf3b480b9f2f37860cd2b504626a9f9,710.03
0x84e6f760c3f8dbf67af52c27351029025c4f0680,708.52
0x485f5df0654c8405d6124821e95f093adec1b16b,704.04
0x10bb9d799c485ccde2bb2b147dabe5db1756a4e4,702.65
0x31dcae89f67c9ea32e8eb61721f691a76ad044de,700.70
0x705eff7de895dff0d3808481f8e6b5beb188366b,700.01
0xe8fa51ca0f738e3f902538a2b85fe1c97f8dbd45,697.77
0xba0981be8b6fdbbd727101675d85b159340f6ca4,697.12
0x03d0be93b4c88c04d04859cec391ac1292f92b91,694.30
0x6360642fdb5ca9506f59f3c295affb1b3051c180,693.85
0x7a21d8eb6d90032d50596a1275e213392fdb3464,688.47
0xbc13aa076edff5913035dcdd073ef700393c7286,688.26
0x2fd1175f0070720c7f0d4effc7abc0fa0d67390d,681.57
0xf371e9ec8ab2e0aa6b5c2506d9b31c75bfabedf8,675.48
0xcc7f6103d5d6d471bf80f175270345e798e0e196,674.26
0xe5b743346039ba036596af3a5ca8cb902881df58,672.43
0x7c2cff5b2687bda715569788b240e16dc0860c8e,671.94
0x5a42ba5e608d2f2c5d40c69cffb52bf0647a3212,670.58
0x8fbc69289b427e9169cdd923a23f950a5276262c,670.25
0x090456e0c528a2815121fbd33a13e4863b131356,669.48
0x16a6f206db61bcc8dcebcc65d990a75a8369aac2,669.32
0xe1da6a56d2e3c3cf7638e2b45c864892a38cb147,664.76
0xbcd272154cea893d4b8440aef0f847ecc2c69733,662.54
0xb6061e3052d4e10cf8916277ba956245b0443aa7,662.32
0x8685f3c34f78e31ff8c0c4dc5aa8c850e79cc125,658.75
0xacd034f075cd53a56a11b4501ad498e581b3c89b,658.08
0xcc9b2aa4d607ce4c6952bee7fab292d40b4b6df2,656.76
0xafedf06777839d59eed3163cc3e0a5057b514399,656.06
0x76c13bfc50e8bed816a2aef044f517a66d979295,649.90
0x840e34326952ca5060e53620240635d345c9aa4d,648.40
0x58c3ca7bbe0c4bb96b318137f3e82b44fe539a6e,646.46
0x2312a6fc2ab23555f35c1d05ccbbce938445bc9e,646.17
0x4320e0c461f8883c389acd3366bb5b0c197a7ede,644.39
0x3dde9b15da714cd5600607627efb40499490376e,643.50
0xd712fb19bf6f3391e264cfcca10c3428bcf0231b,642.26
0x90d1a8364942b65776fd31666a7b699c677e1bc2,639.04
0x2103436d46c23a87a87118ee967047506529b24e,637.30
0x1d649f69cb261db338d9b6be55e126351061adf2,634.89
0x6a55fc45a933f0d1fd3d48fa2d066f2aeeaed486,633.35
0xa70c50a58473b12e8da58f1471d48c1ad8b3415a,629.07
0x7e3f65d22c96a94094588cd1f38aef91d788bf20,627.36
0xeb6aca6622915be0e2a121f709dd953ccf4f1aff,624.30
0xa6c8bfa41c6efe65d327a85505cebaa648e76ae7,619.24
0xa3ee522c37d993da5a863d3b1f1793165f43b626,619.23
0xcfbb5f3e1bb9b071ca1ef317adc731b8b59d11ef,618.64
0x0b5a6aea0ce77728bc3cd8e44d0a2101c84f578c,618.27
0x64f0d5240ce9573ca732f190d600bf4e7d448a60,617.05
0x36ef074986ca2673e730a5d262b22e216364d57f,616.48
0xac0168b4fd7427bfd616e3a47fc05dd8175d5b64,616.01
0x340a677989d9d892443f768fb64823739a4146b8,615.32
0x0b636a058c307add05b2cd0ef1000a4a4785cb2b,612.46
0x6690225cc547b0fd994ef4ac83f5992eb3b3a281,610.72
0x06ad5f1df17d278473136786353695b0749d8c9e,607.10
0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9,606.15
0x7f90ad35959f61131a259bcf2b5921e0c49ea1b8,605.85
0x073aba73177668ba1c6661a4ccddbf77dfc8809a,605.58
0xc5ff6a03c7113094ae90df15024ee04935d60ab9,591.95
0x64c98c8fabc83e19b6cfde40b4a1cc7e0395102b,590.65
0x9074f3ccee861806c0c4546deec75d2fe4cc5930,588.98
0x5d44ae1567fb49e574efbd245a226d84c908aa4a,587.59
0xeb13fd994155af7a4dbb3d302a3a422ef1f053e5,587.44
0x27e7257d5ce94a7950b763598fe48a6665f465eb,581.67
0x4802fbc1d32a2192868ea0e6eb08d099c6f0e23c,578.17
0xead815d7fad76bf587ebbc27ce3c0212c3b256be,575.37
0xd373b57bb6dea9718ece19099b44b9a04607f2ef,574.58
0xfeed05741ca7ce9c0932f9803f41d375ae0cdc4b,573.04
0x072dd9a41ce8f0344b7c9994be8bd82e29d3bf37,572.87
0xf3145e8cd87e94b65cf5ba336292d557ad380e5b,572.15
0x603b1419ee42b99ea1957d3ddd69052af70452f8,570.51
0x2f79643f9fe52dcbfb90cc03f59678a8a16073bc,568.73
0x15a4ff58ffd803cbda4c5b0331074bfd3e7d54b9,567.87
0x514daa688f0b5acdb8c1f52de0b71fca925570dd,564.95
0x3bb1c2ab5f1f27446eaf9a26917c958f7dc49711,560.01
0x38eff10c5a68e7eba6a2143332e02a42e5e420da,559.14
0x347868d60894f6cbdd3599389ffa09c5a6f632ef,556.79
0xebe6cc6820a76705b6654fdd1254256dcd54f1df,554.48
0xe27800a73fbe5a968a5e969839eb468bfff67906,552.98
0x3d5c0cf683532283c197c39c6189899facfd024d,552.48
0x92158f01371bdeee9091db8ac019a8f2106956c8,546.55
0x26c51965f4b5f172f98c7d3f68a55d00076e8653,545.51
0x21a62b661909a6515e41283bff08648d698b0b42,543.60
0x7711f292bf88eedef80e373e90b65b7cb1a16234,543.01
0x9ea9a4654a6a138f03147366a6350b42dfedd434,538.40
0x7073724d31c1050eb74c6a4d7d05198d4ea294dc,538.33
0x44af271ae143fc4f384d177485e4c1f4a513a83f,534.63
0x16e8e219f4e7b2a2163782312613f95f08c75137,528.25
0x65ae75ef8c5e7fdde20eecdb14ec1f7a53258f53,518.73
0x806c863fd2edef6b3aa29d66dc6fe9f1a9f0347f,518.27
0x9bb3e06a6667e896c0339172c9dfd7b9660b3c02,518.01
0xc47c4c896afe31e0c37ecdb54df7836313b6504c,516.23
0xfc944bf530f6bc107c44dcac6f62f1ca5ea8c20f,516.08
0x00000000d7c185343e6504e428b8f8b5ad6c91b8,514.46
0xff9e56470ad9db200787d216947a6be26532d99c,514.46
0x18709e89bd403f470088abdacebe86cc60dda12e,514.42
0x71b3be57e127360c92815772f0af2eb7b8c5c921,513.75
0x1d38f20b47badedb4a4bd24837f918f50c92066d,513.15
0xc521ffd1057dc4ee86d54400e089c0cf58842c1d,512.23
0x09e261c55a4bd7b9476c415656a858af189f7213,512.18
0xeb6918bb6f5f3b1980adcd2a17cabcc94afadf2d,512.12
0x37f7b7cc653ccdeeac9ed88d5bfa57321fe8b2e4,509.52
0xdf5a577aa69ab5037fdb5a5087c59dc7082dc219,506.60
0xd2acb1bbd0c696051e1c55cf0d561b40a8509c19,506.59
0xa77aa490bd2ce43b4888137ee546e6ee0bcc3559,499.85
0x891268ff7d0046f65d289eb337d51600610ef9ae,498.59
0x8e924eecd938fa218bfebace41219916cdc686dc,498.45
0xe2ebe83328152dde22c73aab435fdb9f3e71656b,496.66
0x93fb3a8249e1fb00e4dd042223b65bf40794cc6d,495.45
0xddb585f0e2956fea4306aaac3c1c9796c96e81ed,494.27
0xe16584424f34380dbf798f547af684597788fbc7,493.51
0xbabe597c7aa8a05aff953e1d92a54fb480ca608d,490.09
0x6ca79f0fa0abb8072d1998138600dbeffbe5a9bb,490.01
0x0d25091f3fead30595b7e8f66f29521ba75f84d1,487.88
0xb1458ab1fd43bb72e31c4d9187b2ab8b49e18e3d,485.95
0x77bcb57ba7037e39063f1567ce734452bbd7a5f0,485.17
0xcb27b2ccfeb76d9acdbfa9a01a0e894f070e8ccb,483.08
0xe55be9c4f495e6a51cf264fd00adae2b0e0d65bf,482.11
0x081349e91ce1b257facd718ccf7c12a27fbfd36e,481.63
0xa8c587a85b96e8747bbd76e4a55bfad6dc5b419d,478.03
0x4e2782875b14c417154a4ff4800c3306b9cba3cc,476.91
0x42574419dd32f885bace3506ef86a93faf58b033,476.25
0xe6a62324f174f8f9abc686b1677d7634f820f753,475.82
0x99870aaf15aecf42dabaf3338de05dce9ed778dc,473.17
0x38c394f2e8d45ece41b5e9c39d7ed3e1483b6ab3,471.72
0xc2a5975dcea1a90dea008ca43a74c4f567515e82,470.03
0xcaf97f2eb437df82eeb5280004d6b68a6cba8ece,469.35
0x0dee10f311d8330224cd7cdae8b50944acb7069b,468.63
0x12f8dee62d483b9d641c6a6a77e2dcadc14615e6,468.39
0x9cac875960ef8ed0ec501ff910e31f1c541b795d,466.23
0xc64aee69098d9b427383c71fc989a7ad3c45cd30,463.22
0xc36d9e034fd5438c1b100ff7552e5117a2749716,462.84
0x6167eeb5e5cded23b032ff4d6281fa9e7b77fc3d,462.10
0xe5639847df274a774bf2f56a336a832f72eb5579,461.38
0x86884ebb275f3805752ae6bfc02c0157aa2611d0,457.99
0x53fd2466d180b5ed52d6823d1e148ca49c9dd4e2,457.77
0x16123af0105bc3b1ee9aa4bbef9309e1693e814a,457.36
0xa8c91b56c94a66f5b57a6eb7c76737bc4b95e735,455.95
0x1003b47b2980ae3cf433165f81296ef747e4f484,455.75
0xbdc448b6bfc724fd67462132cafadc0fa46983af,454.20
0x6171423d714aa5c4e0100151a413faf0200f90c3,451.44
0xa7735cd94470f28ab37276ddd42de91f54659aab,450.38
0x834bf675daf52b5d6fd953a57c83e824521e5ab6,449.14
0xaefca4093f07f1aaee89ae784790a764f3130121,449.07
0xb1c3ececce5f7b1b7f6a08d8cbf2bd5e3b2b08eb,448.90
0x094a8c7478fccb34bc84577c1230da8e7913b7d5,448.56
0x7d7996d4696f783b335987550f90f62e502adf92,444.80
0x8044e77bcbc672d52eff96e3adb68ba680cfa02a,443.12
0x94039cff30044d29ec7ffcb864db1d34ef12846a,442.12
0xddbc2415496853e9442fbf3e4e8613bc800dac6e,441.65
0x6b8616fd5cb4bd59574be3ce90555185d34664f9,440.09
0x3750e2c3fc1f6e55f2eb2f76df6e2d6b2b7f0374,438.29
0x1110f6703d6e744b133d073c0116195fd5dd87e1,437.91
0x09f2820830b2c1e3a4fe6cbf229d940f7b1affc3,435.18
0xb1038c0a42a5ccc4c402843dc74641d7791f0bed,433.40
0xb23ee5d7b74408421faa909447e93f3edea341e6,432.89
0xff62041c51896e50831fb7bd20343769f7af2c08,432.59
0xd6c23e2c0e19dfdf8638b076f1d076f7b29b74e1,432.25
0xe221178f3a0eadcc3cd2024fbaf59caa5cb0670b,432.15
0xb4ee198ab8a70e2d24eeb0a57b576bff6b14afd4,431.29
0x58e3ebe230dee2ccc7f5a1b41718f44bae57d38f,430.18
0xaf8313802d696e5787b6e41efc62aef3a1fb8c99,429.30
0x820803ba68e40b3d770496fc9ef2f1d33c7d2ee3,429.13
0x8cae804d5652d4b0bb4f617527b9f00cd3ec1630,429.10
0xe14ea75edea3848dabafbba6f3b9c190873fd31a,426.84
0x953448062cbc361c4a49144bd1d43a294e4b61eb,426.11
0xb53df09e259b954b21a1a344b6ba0b288e896657,425.50
0xd98c0c9641f4e036287cda5b6a985d19df8919a9,425.30
0xab01d16135273afa6729bd6f9fa8b061f8fa2674,424.67
0xe3fc175c8f0c86433a638429406c1dc3435c4d19,424.54
0x2b7d8763325445c3153601121e468a49a6891b49,423.57
0x4370e6bf14edd96e919ac75c9933985f4e4021f4,420.10
0x8bbacc413c11db05e0b230d423cc0c48435ef9ee,420.03
0x4f6fff5cd87eaf8cf09467366fe783e7ecb1317b,418.46
0xff789ab6730c22da1e095645836cb70eaf5cfc51,415.42
0xb5e80586b48c8e8c2f77b6c934b65698d961081a,414.81
0x018d88b7cee0b46bcb6b2c7703d6525c4d3eec7e,414.72
0x2d81713c58452c92c19b2917e1c770eecf53fe41,414.54
0x65498477b9ce6a9dbe1fbd1dad7836ebacc0e0f7,414.39
0x362826ccc3d487ba6bd89bea3aa3c884c65832b6,412.53
0x20a4a7c1c8a2c5a25eb937685193a110b24ad1a4,410.75
0x0ec29c1d5e3e3f27b58a10c2b03a79d5e87a819a,409.88
0xf7734765e5088666131da50130235203ff4a6967,409.86
0x4a343860b1a27137bbf4fd0ab3342ddb801df4f6,409.07
0xc52dff6bd77a5fbdc00a0e7d081bc5b1e7f240d1,408.42
0xac88e4ffc43b5f34c2edc029de50507da9631949,406.78
0x67beb3dd509b88b706dc5a9f03f50006410b088b,405.21
0x14113e2b4844f6b1e9f979255a560482b8dec46c,403.73
0x79e0ce242b15b42e89244184b81f986388b0e2c8,403.71
0x9cb7b8e57aebc0366cbef42bdf96356c0b570d8a,400.35
0xdab2b85f3e944862107b7f81734b64b92a5d7795,399.89
0xa2b76ea9465928bb03b7afcef3dee9481359e48e,399.68
0xb1f2bb22cd8604c88cd739eabe73bf37d77eb2db,399.65
0x1d01a2fefb8883a5cfb8c77b19d9b96794581288,398.61
0xf0e163d488723c45225b292198695e9e4d1cc79b,398.27
0x64c41ce43dbd35df2500f3c9577f652377ed0a89,396.70
0x9de1dd8b6facad2ed17bc93ac55a56a03c7646fb,396.37
0xe4f646f0be4ff5ce185540f5366295f91d75b65d,396.29
0xdd8a9815268fe18417dd9ebf796648bf15d767a3,394.57
0x27b7eee64c5482176dc99fa28b760aaa5eaf8abf,393.36
0x6df16de83675403120de73ad77b364b40e4400d9,393.09
0xfa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9,389.44
0xa150793b947585469d9b95a6a6bbe6bd8937c0a1,388.59
0xf137eee9784ddc161ad6831babcdced4ac788c91,388.30
0xe8fc04c05fe482c0dcf798ffa44a1978a585c5d8,384.57
0x14e14db43ba1dedc48c652dbd9db3766db429a03,384.39
0x42e0c028032ff2bfb0a52201d699a9455e920a0d,384.10
0xe499b3eafa27d0a4cf854756e590a95bab43883a,382.81
0xe350b59ff0045eb67bb1065d67c2c5b3ebc6cdec,379.94
0x4523b791292da89a9194b61ba4cd9d98f2af68e0,378.48
0xf14c0929085073eb9522626680f320e0370c1f98,378.11
0xc9c0ef753ebc902f6530c898d50d6c20666e1e9d,376.74
0xce74e8410c59448fbfd701f92fa1fe2de7f60448,376.26
0x37962b1947aafb10a87af2c78eb90b237a0d08c7,375.72
0xf8153167313ce9cfcb45bd4aff2b543513388163,374.84
0x0b982d1aacbf6da690b7e6b269b8f4488dfee9f7,374.75
0x6e19b91c46b88d3339f6699f000b6af92f2db415,373.71
0xd9afb726f0689e6df0173bddf73e4c85be954409,372.84
0xa99d960e154eb845901da8ee4fd7987d60fc1877,372.53
0x6c1d7045f28fe1000c169a3067432f31bd55ac60,372.12
0x0fcdf00dd9892cc882dfcb2269bbd8c702e16cbb,370.42
0x085fe9d7e2831bec0e7b65a91c636f00712807e3,368.49
0x719d4be43ebace49d67ca7e523e0ee8b6bf46840,368.17
0x214f88ec69b7116a9fbaff406d856af211d0b6ba,367.48
0x3dd2dce9a04da890b33e25861b6279c1cd896ba8,367.22
0x23122f09133335145452a28403b88e8c589acea7,366.72
0xd9856a43e1c82d2a9954ec4dea37cf1956e29a15,366.52
0x9cfffd8f77da3fb8eba702ba2bb7b3db67f2bee1,366.16
0xf7c2402c8e9f0d18b0eff6595b1cf8c4abb1c31f,365.67
0x2166745f250013efffd528409cacdae316081065,365.51
0x8a6a67da3b5f2134bbf6d592e542c464c711cc1e,364.77
0x236fe7e7dbfab440378bf441bd53f9f6e07ccc8b,364.72
0xd2b4fff90c15367806fdf17de2c9731bddbae94d,363.54
0x2c76b6f34497a9fe6c4d60f2afb391374ad004c9,363.30
0x81d6d631a974716329a7c44765646a9fb40fd351,362.49
0xf66d54d904d0e4089451d8b1a4ff6160f14c4776,362.18
0x38a1906534145f06bda18b25d0faabfe821f4b09,361.90
0x78f6d6a562d91b536aeca903a0b398a00f628e9b,361.49
0x5c29cd6b15c88ab16904a8a6f4e7972130c9a91c,361.33
0x8bf8d526bff34ebc0c6a94283e111deaa6374ffb,359.82
0xe35da02499a41529d3eca9c9f04b47fbe7d70e8f,359.28
0x18d59b7d8cf59238f680e191e18b6cecf4313139,357.87
0xea33e080b398e6fbee2b8c8285260446e85f2c11,357.07
0xde0677e14ef226004175cc970554cdaa704ea3e7,356.80
0x520366805e40ae9b4eb39ff8245811ac47df9011,356.36
0x246ac7d5d1d6796b3a12c6f868e76c0d013c6c8c,356.10
0x789da6964c7831d2939f80f3b61d66841c58a795,355.40
0xf69de64e3e780a95a9ee90d2a7c8209fb11c5f94,355.37
0xa0e730ae29d4ddbc39c40f94d799b75c3e17bd58,354.89
0x44822310ad99e8cf150cfb3d315d8921137b0ac0,354.40
0xa168b8d6e7c10800373055dab3241c6dd6945b68,353.15
0xd61ebb6b7327100ac7eeec463f27185dad342e8c,352.81
0x6f552afe483e1d74fc2ae9c2c24a9e049d95eb1a,351.96
0x1e6df78656811be286724c7d55f86639389f1bf2,351.88
0x96798f3ba2c1b77bf8b12af3356fdf2670108ba3,351.46
0x55af2491c4fe9550a5ed8e1d5e8cb8a80731f71c,351.43
0x22059005503c1345424aa91b7dcb44225cdc7fc9,351.09
0xad3128131db81157a060d8a73f57353711065a18,350.15
0x61ee9acd4f0266aee16636626adb4ff0831d7b94,350.03
0x9b0580ad8e237d3db62129ea14383c0bec3beebe,350.01
0x69e025e6ddfed315aa9f90f5071ef4bfe46c5031,345.45
0x478eb4f9b7e32e7edd5376c9eb66767c3fd30d3f,343.70
0x84747851f049af7753f13cb0d27a23f7ca7bd730,343.59
0x1e98e2b450dee91b22a42290325d8ad15596b9db,339.23
